city,area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance,total
1,270,3,4,4,4,acept,furnished,"3,200","4,800",928,61,"8,989"
1,180,3,3,2,1,acept,not furnished,"2,000","7,200",900,92,"10,190"
1,24,2,2,1,13,acept,not furnished,993,"5,500",141,70,"6,704"
1,62,2,1,1,7,acept,not furnished,450,"1,800",125,23,"2,398"
1,85,2,2,2,5,not acept,not furnished,"1,200","5,646",499,72,"7,417"
1,120,3,2,2,19,acept,furnished,"1,650","4,500",500,58,"6,708"
0,47,2,1,1,4,acept,not furnished,260,900,25,12,"1,197"
0,180,3,2,1,11,acept,not furnished,"1,060","2,200",201,28,"3,489"
1,216,4,4,3,3,not acept,furnished,"3,500","8,000","1,125",102,"12,730"
1,300,5,6,4,-,acept,not furnished,0,"8,700","1,311",131,"10,140"
1,226,3,3,0,-,acept,furnished,0,"6,000",34,91,"6,125"
1,70,1,1,0,-,not acept,not furnished,0,"1,520",125,23,"1,668"
0,100,2,2,0,-,acept,not furnished,Sem info,"1,700",200,26,"1,926"
1,23,1,1,0,23,acept,not furnished,383,"2,050",40,26,"2,499"
1,600,4,3,3,1,acept,not furnished,"6,000","3,750","1,667",48,"11,470"
0,550,3,7,8,-,acept,not furnished,Sem info,"7,700",430,116,"8,246"
1,30,1,1,0,2,not acept,not furnished,420,870,24,12,"1,326"
1,126,4,2,2,4,acept,not furnished,870,"3,000",290,39,"4,199"
1,340,4,4,0,-,acept,not furnished,0,"4,000",334,61,"4,395"
1,239,4,4,4,15,acept,not furnished,"2,027","5,500",974,70,"8,571"
1,50,1,1,1,25,acept,furnished,714,"3,445",0,19,"4,178"
1,600,4,4,4,9,acept,not furnished,"7,400","8,500","3,368",108,"19,380"
0,63,1,1,0,6,acept,furnished,700,"1,280",24,17,"2,021"
1,62,2,1,1,12,not acept,furnished,650,"1,236",34,16,"1,936"
0,202,3,2,4,-,acept,not furnished,0,"3,500",608,53,"4,161"
1,275,4,5,4,1,acept,not furnished,"4,200","9,700","1,334",123,"15,360"
1,44,1,1,1,9,acept,furnished,398,"1,900",19,25,"2,342"
1,69,2,1,1,5,acept,not furnished,550,"1,600",5,21,"2,176"
1,48,1,1,2,15,not acept,furnished,"2,121","6,800",400,87,"9,408"
1,90,3,2,1,4,acept,not furnished,900,"2,066",92,27,"3,085"
1,140,3,2,2,13,not acept,not furnished,"1,475","2,000",171,26,"3,672"
1,100,1,2,2,13,acept,furnished,826,"3,220",0,15,"4,061"
1,242,5,3,2,-,acept,not furnished,0,"4,250",380,64,"4,694"
1,130,3,4,3,7,acept,not furnished,"1,413","2,400",597,31,"4,441"
1,47,1,1,1,8,not acept,not furnished,620,"1,350",0,18,"1,988"
1,100,2,3,2,7,acept,furnished,"1,110","4,000",375,51,"5,536"
1,88,2,4,2,8,acept,not furnished,840,"2,500",379,32,"3,751"
1,20,1,1,0,3,acept,furnished,602,"1,800",130,23,"2,555"
1,40,1,1,0,-,not acept,not furnished,0,"1,300",0,17,"1,317"
1,43,1,1,1,5,not acept,not furnished,420,"3,200",0,41,"3,661"
1,100,3,2,0,14,acept,not furnished,"1,118","2,500",112,32,"3,762"
1,110,3,2,2,2,acept,not furnished,834,"5,500",297,70,"6,701"
1,25,1,1,0,-,not acept,not furnished,0,"1,000",84,16,"1,100"
1,48,2,1,0,8,not acept,not furnished,530,"2,000",35,26,"2,591"
1,130,3,3,4,9,not acept,not furnished,"1,316","2,210",531,28,"4,085"
1,23,1,1,0,23,acept,not furnished,382,"2,100",40,27,"2,549"
1,62,3,1,1,8,acept,not furnished,750,"1,260",59,16,"2,085"
1,38,1,1,0,-,not acept,not furnished,Sem info,"1,650",0,25,"1,675"
1,100,1,2,2,11,acept,not furnished,"1,884","5,850",472,75,"8,281"
1,190,3,3,2,-,acept,furnished,0,"11,000",317,166,"11,480"
1,37,1,1,0,6,acept,not furnished,450,"1,100",450,14,"2,014"
1,240,3,4,5,9,acept,not furnished,"3,200","6,400","1,400",82,"11,080"
1,120,3,2,2,5,acept,not furnished,"1,500","1,900",377,25,"3,802"
1,130,3,2,2,1,acept,furnished,"1,100","3,500",584,45,"5,229"
1,80,3,1,1,10,not acept,furnished,911,"1,400",0,18,"2,329"
0,80,1,1,1,7,acept,not furnished,550,"3,000",100,39,"3,689"
1,58,2,1,0,16,not acept,furnished,560,"4,200",200,54,"5,014"
1,110,2,2,1,6,not acept,not furnished,620,"3,960",0,51,"4,631"
1,40,1,1,1,7,acept,not furnished,450,"2,400",0,31,"2,881"
1,362,4,5,2,-,acept,not furnished,0,"7,000",834,106,"7,940"
1,412,3,5,6,21,acept,not furnished,"2,000","3,952",459,51,"6,462"
1,160,3,3,4,3,acept,not furnished,"2,300","5,000",92,64,"7,456"
1,55,2,1,0,5,acept,furnished,620,"2,400",24,31,"3,075"
1,200,3,4,4,-,acept,not furnished,0,"4,500",365,68,"4,933"
1,165,3,2,3,16,acept,not furnished,"1,260","3,730",955,48,"5,993"
1,65,2,1,0,-,acept,not furnished,0,"1,300",70,17,"1,387"
0,230,3,5,4,6,acept,not furnished,"1,800","7,500",0,96,"9,396"
1,86,2,1,1,1,acept,not furnished,800,"3,320",123,42,"4,285"
1,122,3,2,1,17,acept,not furnished,970,"3,860",113,49,"4,992"
1,51,2,1,1,-,acept,not furnished,480,"1,800",58,23,"2,361"
1,94,3,2,2,1,acept,not furnished,"1,337","3,570",140,46,"5,093"
0,80,2,2,1,5,acept,not furnished,520,"1,150",109,15,"1,794"
1,85,2,2,0,17,acept,furnished,560,"6,000",250,43,"6,853"
1,130,3,2,1,9,not acept,not furnished,"1,500","4,500",0,58,"6,058"
1,23,1,1,0,23,acept,not furnished,392,"2,100",41,27,"2,560"
1,60,1,1,0,-,acept,not furnished,0,"1,000",34,16,"1,050"
1,75,1,2,0,4,acept,not furnished,260,"2,100",0,27,"2,387"
1,55,3,1,1,7,acept,furnished,600,"1,800",121,23,"2,544"
1,240,3,4,3,8,acept,not furnished,"2,900","7,000","1,225",89,"11,210"
1,119,3,2,1,7,acept,not furnished,"1,011","3,500",247,45,"4,803"
1,278,4,3,3,3,acept,not furnished,"3,790","10,000","1,514",127,"15,430"
1,69,3,2,1,8,acept,not furnished,670,"2,000",6,26,"2,702"
0,100,2,2,1,11,acept,not furnished,0,"2,000",0,26,"2,026"
1,55,2,1,1,9,not acept,not furnished,705,"1,750",0,23,"2,478"
1,76,2,1,0,2,acept,not furnished,500,"2,290",0,30,"2,820"
1,200,3,4,3,19,acept,furnished,"2,247","8,500","1,000",33,"11,780"
0,86,2,2,1,2,acept,not furnished,480,"1,250",67,16,"1,813"
1,87,2,2,1,11,acept,not furnished,890,"5,000",260,64,"6,214"
1,80,2,1,2,-,acept,not furnished,0,"2,000",18,31,"2,049"
1,57,2,1,1,7,acept,not furnished,570,"1,500",67,20,"2,157"
0,35,1,1,0,8,acept,not furnished,480,500,14,7,"1,001"
1,60,2,1,1,6,acept,not furnished,"1,064","1,200",0,16,"2,280"
1,180,2,1,0,-,acept,not furnished,0,"2,300",188,35,"2,523"
0,45,1,1,1,2,acept,not furnished,367,"1,100",34,14,"1,515"
1,320,8,4,0,-,acept,not furnished,450,"11,000",350,166,"11,970"
1,350,5,4,3,16,acept,not furnished,"3,000","15,000","1,265",191,"19,460"
1,67,2,1,0,3,acept,not furnished,230,"1,050",31,14,"1,325"
1,178,3,3,3,8,acept,furnished,"2,500","8,300",700,106,"11,610"
0,54,2,1,1,3,acept,not furnished,286,"1,099",23,14,"1,422"
1,50,1,1,0,-,acept,not furnished,225,900,156,14,"1,295"
1,450,4,5,7,-,acept,furnished,0,"12,000",334,181,"12,520"
0,138,3,4,3,16,acept,not furnished,"1,500","5,200",34,66,"6,800"
1,129,3,4,3,6,acept,furnished,"1,650","2,500",434,32,"4,616"
1,118,3,3,2,17,acept,furnished,"1,000","3,890",356,50,"5,296"
1,340,4,5,4,2,not acept,furnished,"3,500","5,500","1,834",70,"10,900"
1,383,4,5,6,-,acept,not furnished,"2,780","10,200","1,760",154,"14,890"
1,13,1,1,0,1,acept,not furnished,0,"2,200",5,28,"2,233"
1,167,3,2,1,14,acept,furnished,"1,800","9,500",500,121,"11,920"
1,399,3,5,4,21,acept,not furnished,"7,000","12,000",0,153,"19,150"
0,46,1,1,1,4,not acept,furnished,560,"1,100",45,14,"1,719"
1,74,3,2,2,15,acept,not furnished,850,"1,450",100,19,"2,419"
1,800,5,4,8,-,acept,not furnished,0,"14,200","2,250",214,"16,660"
1,180,3,4,3,15,acept,not furnished,"2,200","8,900",782,113,"12,000"
1,180,3,3,1,8,not acept,not furnished,"1,512","6,000",380,77,"7,969"
1,303,4,5,1,-,acept,furnished,0,"9,000",0,126,"9,126"
1,45,1,1,1,2,not acept,furnished,781,"2,970",92,38,"3,881"
1,220,3,2,2,13,acept,not furnished,"1,200","3,800",292,49,"5,341"
0,70,2,1,1,7,acept,not furnished,700,"1,300",0,17,"2,017"
1,101,2,3,1,9,not acept,furnished,"1,350","5,600",85,71,"7,106"
1,72,2,1,1,7,acept,not furnished,438,"1,440",51,19,"1,948"
0,200,3,4,2,4,not acept,not furnished,"2,500","2,000",275,26,"4,801"
1,250,3,2,1,2,acept,not furnished,"3,200","8,500","5,000",108,"16,810"
1,126,2,1,0,-,acept,not furnished,0,"1,700",314,26,"2,040"
1,290,3,3,2,-,acept,furnished,0,"15,000","1,000",226,"16,230"
1,166,2,1,5,-,acept,furnished,0,"2,200",200,34,"2,434"
1,133,3,2,0,6,acept,not furnished,813,"2,957",38,38,"3,846"
1,208,3,4,3,1,acept,not furnished,"1,900","3,800","1,100",49,"6,849"
1,178,3,3,0,17,acept,not furnished,"1,033","6,400",709,82,"8,224"
1,49,2,1,1,5,acept,not furnished,450,"1,650",93,21,"2,214"
1,42,1,1,1,6,acept,furnished,528,"1,861",0,7,"2,396"
1,236,3,4,5,-,acept,not furnished,0,"3,700",452,56,"4,208"
1,50,1,1,0,-,acept,not furnished,0,820,8,13,841
1,45,1,1,0,3,acept,not furnished,310,"1,137",41,8,"1,496"
1,60,1,1,1,8,acept,not furnished,900,"4,600",100,59,"5,659"
1,180,3,2,2,3,acept,not furnished,"2,200","2,500",542,32,"5,274"
1,68,2,2,1,14,acept,not furnished,762,"2,083",154,27,"3,026"
1,35,1,1,0,4,acept,not furnished,500,"1,248",0,16,"1,764"
1,170,3,3,4,4,acept,not furnished,"2,145","5,000",871,64,"8,080"
1,101,3,2,2,12,acept,not furnished,850,"5,500",445,70,"6,865"
1,35,1,1,0,2,not acept,furnished,1,"1,587",0,21,"1,609"
1,155,4,5,3,3,not acept,not furnished,"3,300","3,500","1,000",45,"7,845"
1,213,3,4,3,2,acept,not furnished,"1,787","3,800",639,49,"6,275"
1,110,2,3,3,-,acept,not furnished,0,"2,200",8,34,"2,242"
1,70,2,1,1,8,not acept,not furnished,600,"2,000",0,26,"2,626"
0,44,1,1,0,7,acept,not furnished,350,550,12,7,919
1,73,2,2,1,16,acept,not furnished,550,"2,240",105,29,"2,924"
1,285,4,5,4,6,acept,furnished,"200,000","20,000","1,834",254,"222,100"
1,40,1,1,0,-,not acept,not furnished,0,780,17,12,809
1,330,5,6,2,11,acept,not furnished,800,"8,950",250,114,"10,110"
1,140,3,3,2,12,not acept,not furnished,"1,301","2,400",250,31,"3,982"
1,120,3,4,3,4,acept,not furnished,"1,300","4,440",289,57,"6,086"
1,60,3,2,1,-,acept,furnished,0,"2,430",0,37,"2,467"
1,311,3,6,4,23,not acept,furnished,"1,800","12,500","1,084",159,"15,540"
1,92,2,2,0,2,acept,not furnished,790,"2,650",234,34,"3,708"
1,380,3,3,4,-,acept,furnished,0,"4,200",300,64,"4,564"
1,69,2,2,2,8,acept,furnished,853,"3,063",197,13,"4,126"
1,60,2,2,1,1,acept,not furnished,862,"2,514",0,32,"3,408"
0,85,3,1,2,9,acept,not furnished,"1,225","2,600",182,33,"4,040"
1,140,4,2,1,8,acept,furnished,"1,800","2,400",486,31,"4,717"
1,50,2,1,1,14,acept,not furnished,600,"1,500",0,20,"2,120"
1,25,1,1,0,1,not acept,not furnished,0,885,0,12,897
1,250,3,1,0,-,acept,not furnished,0,"4,300",542,65,"4,907"
1,178,3,3,4,12,not acept,furnished,"2,180","15,000",850,191,"18,220"
1,145,3,3,2,2,acept,not furnished,"2,600","11,000",475,140,"14,220"
1,36,1,1,0,2,acept,furnished,290,"1,684",0,6,"1,980"
0,144,4,3,2,13,acept,not furnished,"1,357","1,750",210,23,"3,340"
1,70,2,1,0,-,acept,not furnished,Incluso,"1,300",50,20,"1,370"
1,30,1,1,0,12,acept,furnished,350,"3,300",0,42,"3,692"
1,53,2,2,1,15,acept,not furnished,580,"2,100",41,27,"2,748"
0,350,4,6,6,-,acept,not furnished,"1,200","7,600",55,115,"8,970"
1,30,1,1,0,2,not acept,not furnished,Incluso,"2,060",0,27,"2,087"
1,17,1,1,0,2,acept,not furnished,0,"2,700",42,35,"2,777"
1,200,3,3,1,5,acept,not furnished,"1,750","3,200",167,41,"5,158"
1,100,2,1,0,-,acept,not furnished,0,"1,100",125,17,"1,242"
1,127,3,2,1,10,acept,not furnished,"1,393","6,156",172,78,"7,799"
1,58,2,1,0,13,acept,not furnished,389,"1,480",52,19,"1,940"
1,25,1,1,0,2,not acept,not furnished,160,620,15,8,803
0,92,3,2,3,17,acept,not furnished,643,"3,700",299,47,"4,689"
1,320,3,4,4,5,acept,furnished,"5,500","15,000","1,942",191,"22,630"
0,82,1,1,1,-,acept,not furnished,290,"1,200",82,16,"1,588"
1,65,2,2,1,12,not acept,furnished,980,"6,000",250,77,"7,307"
1,80,2,1,0,-,acept,not furnished,0,"1,439",52,22,"1,513"
1,50,1,1,1,12,not acept,furnished,773,"3,148",0,11,"3,932"
1,50,2,1,1,8,acept,not furnished,580,"1,100",100,14,"1,794"
1,20,1,1,0,9,acept,furnished,435,"1,650",0,12,"2,097"
0,164,3,2,2,-,acept,not furnished,Sem info,"2,100",293,32,"2,425"
1,260,4,5,5,3,acept,furnished,Incluso,"15,000",0,191,"15,190"
1,40,1,1,0,-,acept,not furnished,0,960,0,15,975
0,200,3,3,3,-,acept,not furnished,0,"2,000",166,31,"2,197"
1,22,1,1,0,26,acept,not furnished,302,"2,050",45,26,"2,423"
1,390,3,3,2,1,not acept,not furnished,"1,800","6,500","1,000",83,"9,383"
1,141,3,3,2,-,acept,not furnished,0,"4,000",409,61,"4,470"
1,55,2,2,1,5,acept,not furnished,380,"1,850",0,24,"2,254"
1,55,2,1,1,11,acept,not furnished,743,"1,300",22,17,"2,082"
0,300,3,3,4,-,acept,not furnished,1,"3,800",450,58,"4,309"
0,96,2,3,2,8,not acept,not furnished,590,"4,169",241,53,"5,053"
1,100,3,2,1,-,acept,not furnished,0,"3,500",98,53,"3,651"
1,50,2,1,1,1,acept,not furnished,496,"1,200",0,16,"1,712"
0,250,2,1,6,-,acept,not furnished,0,"2,200",167,34,"2,401"
0,74,3,2,1,17,acept,not furnished,706,"1,120",100,15,"1,941"
1,62,2,2,1,9,acept,furnished,749,"2,500",45,32,"3,326"
1,70,1,1,0,4,not acept,not furnished,430,"1,300",17,17,"1,764"
1,18,1,1,0,-,acept,not furnished,0,"1,720",0,22,"1,742"
1,80,2,2,2,-,acept,furnished,"1,000","5,500",0,70,"6,570"
0,62,2,1,2,7,acept,not furnished,609,"1,500",90,20,"2,219"
0,77,3,1,0,-,acept,not furnished,474,"1,000",43,13,"1,530"
1,86,2,1,1,12,acept,not furnished,"1,000","3,007",84,39,"4,130"
1,56,2,2,2,1,acept,not furnished,480,"1,630",42,21,"2,173"
1,69,2,1,0,4,acept,not furnished,525,"3,000",0,22,"3,547"
1,126,3,2,2,13,acept,not furnished,"1,280","2,400",334,31,"4,045"
1,70,2,1,1,8,acept,not furnished,800,"2,960",0,38,"3,798"
1,205,3,3,4,-,acept,not furnished,0,"6,500",667,98,"7,265"
1,70,2,1,1,7,acept,not furnished,650,"1,727",0,6,"2,383"
1,130,2,2,2,3,acept,not furnished,"1,752","6,200",634,79,"8,665"
1,63,2,2,1,-,acept,not furnished,0,"1,920",79,29,"2,028"
1,36,1,1,0,11,acept,not furnished,359,"2,100",70,27,"2,556"
1,102,3,3,0,7,acept,not furnished,"1,270","3,500",434,45,"5,249"
1,49,1,1,1,3,not acept,not furnished,680,"2,300",200,30,"3,210"
1,360,3,5,3,14,not acept,not furnished,"3,000","12,500",125,159,"15,780"
1,16,1,1,0,6,not acept,not furnished,250,"1,173",0,7,"1,448"
1,120,2,3,1,15,not acept,furnished,"1,150","8,500",212,108,"9,970"
0,330,4,6,6,-,acept,furnished,680,"8,000",328,121,"9,129"
1,40,1,1,0,1,not acept,not furnished,Sem info,980,0,13,993
1,188,3,3,1,4,not acept,furnished,"1,600","6,000",334,77,"8,011"
1,700,4,7,8,-,acept,not furnished,0,"45,000","8,750",677,"54,430"
1,105,1,1,2,29,not acept,not furnished,"1,300","8,700",417,111,"10,530"
1,230,5,5,3,-,acept,not furnished,0,"9,900",620,149,"10,670"
1,60,2,1,1,3,acept,not furnished,350,"1,600",55,21,"2,026"
1,70,2,1,1,-,acept,not furnished,230,"1,300",50,17,"1,597"
0,55,2,1,1,3,acept,not furnished,385,940,20,12,"1,357"
1,100,3,3,2,13,acept,not furnished,980,"6,300",491,80,"7,851"
1,270,3,4,0,1,acept,not furnished,0,"3,500",165,45,"3,710"
1,36,1,1,1,9,acept,furnished,659,"2,600",145,10,"3,414"
1,105,2,2,2,8,acept,not furnished,"1,544","6,500",520,83,"8,647"
1,120,2,1,1,-,acept,not furnished,Sem info,"4,000",24,61,"4,085"
1,16,1,1,0,1,not acept,not furnished,0,850,9,11,870
1,300,4,4,4,12,acept,not furnished,"3,000","10,000","1,167",127,"14,290"
1,115,2,2,1,18,acept,furnished,950,"6,500",125,83,"7,658"
1,67,1,2,1,12,acept,furnished,845,"2,850",117,37,"3,849"
1,100,2,1,0,-,not acept,not furnished,0,"2,000",110,31,"2,141"
1,320,4,4,8,-,acept,not furnished,0,"7,000",980,106,"8,086"
1,77,2,1,0,3,acept,not furnished,590,"2,050",0,26,"2,666"
1,270,3,4,2,6,acept,not furnished,"2,890","6,500",100,83,"9,573"
0,104,2,3,2,1,acept,furnished,"1,300","4,600",242,59,"6,201"
1,70,2,1,1,7,acept,furnished,467,"1,800",170,23,"2,460"
1,68,1,1,0,3,acept,not furnished,500,"1,500",0,20,"2,020"
1,410,4,5,5,1,acept,not furnished,Sem info,"20,000",0,254,"20,250"
1,60,1,1,0,3,not acept,not furnished,180,"1,200",0,16,"1,396"
1,270,3,2,4,21,acept,not furnished,"3,200","13,000","1,250",165,"17,620"
1,65,2,1,1,3,acept,not furnished,"1,300","3,000",109,39,"4,448"
1,100,2,1,3,-,not acept,not furnished,Incluso,"2,700",378,41,"3,119"
1,250,3,4,2,10,acept,not furnished,"2,900","10,000",584,127,"13,610"
1,119,3,3,1,4,not acept,furnished,"1,500","3,510",209,45,"5,264"
1,394,4,6,4,23,acept,furnished,"6,000","4,000","2,500",51,"12,550"
0,660,5,5,4,-,acept,not furnished,"1,400","5,000","1,000",76,"7,476"
1,40,1,1,0,3,acept,not furnished,307,"1,555",0,20,"1,882"
1,60,3,1,1,15,acept,furnished,556,"2,390",4,31,"2,981"
1,240,3,2,2,17,not acept,not furnished,"2,680","9,800",667,125,"13,270"
1,180,3,1,1,18,acept,not furnished,"1,800","9,500",482,121,"11,900"
1,400,4,4,4,-,acept,not furnished,0,"7,500",742,113,"8,355"
1,250,3,4,3,4,acept,not furnished,"3,570","14,000","1,256",178,"19,000"
0,60,2,1,0,1,acept,not furnished,457,"1,170",55,15,"1,697"
0,77,2,2,1,9,acept,not furnished,725,"1,200",71,16,"2,012"
1,154,4,3,3,21,acept,not furnished,"1,684","7,000","1,020",89,"9,793"
1,250,3,3,2,-,not acept,not furnished,Sem info,"3,700",459,56,"4,215"
0,450,4,5,4,-,acept,furnished,0,"6,900",230,104,"7,234"
1,179,3,3,0,9,not acept,furnished,"1,828","12,000",472,153,"14,450"
1,400,5,5,4,-,acept,not furnished,0,"15,000","1,800",226,"17,030"
1,102,2,1,0,1,acept,not furnished,200,"1,700",17,22,"1,939"
1,45,2,2,0,-,not acept,not furnished,0,"1,630",84,25,"1,739"
1,90,1,2,2,13,not acept,furnished,"1,500","8,000",500,102,"10,100"
1,230,3,3,3,7,acept,not furnished,"2,500","3,916",586,50,"7,052"
1,220,2,4,2,-,acept,furnished,0,"6,200","1,200",94,"7,494"
1,58,1,2,1,5,acept,not furnished,724,"1,250",0,16,"1,990"
0,67,2,2,2,12,acept,not furnished,800,"1,070",84,14,"1,968"
1,113,3,2,1,6,acept,not furnished,"1,000","3,000",50,39,"4,089"
1,111,3,4,3,1,acept,not furnished,"2,500","2,700",704,35,"5,939"
1,50,2,1,1,1,acept,not furnished,550,"1,450",0,19,"2,019"
1,54,2,1,1,11,not acept,furnished,724,"3,500",119,45,"4,388"
1,300,5,5,2,-,acept,not furnished,0,"4,000",220,61,"4,281"
1,65,2,2,1,6,acept,not furnished,723,"2,360",81,30,"3,194"
1,80,2,2,2,-,not acept,not furnished,0,"3,600",390,55,"4,045"
1,50,2,1,1,11,acept,not furnished,560,"1,200",7,16,"1,783"
1,35,1,1,1,1,acept,not furnished,0,"1,020",30,13,"1,063"
1,200,3,2,1,-,not acept,not furnished,0,"2,700",300,41,"3,041"
0,43,1,1,1,5,acept,not furnished,518,900,45,12,"1,475"
1,41,1,1,0,12,acept,not furnished,290,"1,573",60,20,"1,943"
1,63,1,1,1,9,not acept,furnished,"1,283","7,400",286,94,"9,063"
1,190,4,4,3,11,acept,furnished,"2,289","7,000",860,89,"10,240"
1,500,4,4,4,-,acept,not furnished,0,"7,500",552,113,"8,165"
1,73,3,2,1,9,acept,not furnished,612,"1,850",95,24,"2,581"
0,104,3,1,0,3,not acept,not furnished,600,700,69,9,"1,378"
1,35,1,1,0,-,acept,not furnished,Sem info,700,80,11,791
1,120,2,2,2,-,acept,not furnished,100,"5,500",158,83,"5,841"
1,55,2,3,2,-,acept,not furnished,170,"1,850",123,28,"2,171"
1,240,2,1,5,-,acept,not furnished,0,"2,600",0,40,"2,640"
1,400,4,5,3,3,acept,furnished,"4,670","6,000","1,195",77,"11,940"
1,200,2,3,1,10,acept,not furnished,"1,750","4,500",0,58,"6,308"
1,40,1,1,1,1,not acept,furnished,580,"2,049",88,26,"2,743"
1,68,2,1,0,12,acept,not furnished,470,"1,300",50,17,"1,837"
1,150,2,3,0,-,acept,not furnished,0,"4,000",124,61,"4,185"
1,50,2,1,1,8,acept,not furnished,400,"1,700",54,22,"2,176"
0,113,3,2,2,11,acept,not furnished,700,"1,450",79,19,"2,248"
1,88,2,2,2,1,not acept,furnished,"1,100","6,250",490,80,"7,920"
1,90,3,2,3,1,acept,not furnished,"1,018","1,500",201,20,"2,739"
1,350,3,3,8,-,acept,not furnished,Sem info,"9,240","1,042",139,"10,420"
1,340,4,6,4,-,acept,furnished,0,"11,470","1,009",173,"12,650"
1,86,2,1,1,9,not acept,not furnished,"1,100","5,800",284,74,"7,258"
1,216,4,3,0,17,acept,furnished,"2,250","8,000",609,102,"10,960"
1,170,4,5,3,14,acept,furnished,"1,927","5,200",709,66,"7,902"
1,400,3,3,6,-,acept,not furnished,Incluso,"15,000","1,123",226,"16,350"
0,77,2,1,1,7,acept,furnished,880,"1,200",129,16,"2,225"
0,350,4,5,4,-,acept,not furnished,680,"8,000",417,121,"9,218"
1,145,4,2,2,-,acept,not furnished,0,"2,230",250,34,"2,514"
1,180,4,1,1,13,acept,not furnished,"2,420","8,500",400,108,"11,430"
1,144,4,2,2,6,acept,not furnished,"1,820","5,500",667,70,"8,057"
1,60,2,1,1,3,acept,not furnished,802,"3,005",6,39,"3,852"
1,220,4,3,0,3,acept,not furnished,440,"6,000",0,77,"6,517"
1,60,2,1,1,8,acept,furnished,"1,052","6,400",114,82,"7,648"
1,165,3,1,2,-,acept,not furnished,0,"3,800",0,25,"3,825"
1,400,5,6,4,15,acept,not furnished,"4,000","3,502","1,250",45,"8,797"
1,77,3,2,1,1,acept,not furnished,694,"1,900",38,25,"2,657"
1,215,3,4,4,-,acept,not furnished,0,"10,000",373,151,"10,520"
0,78,3,2,2,3,acept,not furnished,605,"1,780",68,23,"2,476"
1,96,2,2,2,12,acept,not furnished,980,"1,800",225,23,"3,028"
1,400,4,5,4,13,acept,furnished,"2,700","7,000","1,500",89,"11,290"
1,120,3,2,2,5,not acept,not furnished,"1,520","5,000",0,36,"6,556"
1,53,2,1,1,8,acept,furnished,720,"3,250",67,42,"4,079"
1,70,2,1,0,1,acept,not furnished,832,"1,750",0,13,"2,595"
1,100,3,3,0,5,acept,not furnished,820,"6,330",148,81,"7,379"
0,69,2,1,1,2,acept,not furnished,270,800,40,11,"1,121"
1,25,1,1,0,-,not acept,not furnished,0,"1,350",87,21,"1,458"
1,68,3,2,1,3,acept,furnished,455,"1,299",0,17,"1,771"
1,30,1,1,1,10,acept,furnished,730,"1,850",70,24,"2,674"
1,156,2,4,2,11,acept,not furnished,"2,690","10,000",520,127,"13,340"
1,33,1,1,0,12,not acept,furnished,385,"3,000",125,39,"3,549"
1,205,3,5,1,8,acept,not furnished,"1,805","2,800",775,36,"5,416"
1,79,2,3,1,14,acept,not furnished,"2,500","3,100",500,40,"6,140"
1,70,3,2,1,4,acept,furnished,695,"2,550",284,33,"3,562"
1,40,1,1,0,8,not acept,not furnished,0,"1,094",0,5,"1,099"
0,438,5,4,0,-,acept,not furnished,0,"7,735",417,117,"8,269"
1,30,1,1,0,-,not acept,not furnished,0,"1,000",43,13,"1,056"
1,212,3,5,3,7,acept,not furnished,"2,300","7,000","1,084",89,"10,470"
1,32,1,1,0,3,acept,not furnished,515,"1,700",29,22,"2,266"
1,269,4,4,5,21,acept,furnished,"2,980","14,000","1,834",178,"18,990"
1,63,2,1,1,5,acept,not furnished,460,"1,100",4,14,"1,578"
1,39,1,1,0,10,acept,furnished,300,"2,000",0,26,"2,326"
1,200,3,2,3,3,acept,not furnished,"1,600","4,000",0,51,"5,651"
1,290,3,3,1,5,acept,not furnished,"2,500","2,500",340,32,"5,372"
